tax_code_num,agency_num,agency_name,minor_type
14039,031080000,VILLAGE OF RIVERDALE,MUNI
14040,031080000,VILLAGE OF RIVERDALE,MUNI
37239,031080000,VILLAGE OF RIVERDALE,MUNI
37240,031080000,VILLAGE OF RIVERDALE,MUNI
37241,031080000,VILLAGE OF RIVERDALE,MUNI
37242,031080000,VILLAGE OF RIVERDALE,MUNI
37243,031080000,VILLAGE OF RIVERDALE,MUNI
37244,031080000,VILLAGE OF RIVERDALE,MUNI
37285,031080000,VILLAGE OF RIVERDALE,MUNI
37286,031080000,VILLAGE OF RIVERDALE,MUNI
21048,031090000,VILLAGE OF RIVERSIDE,MUNI
34006,031090000,VILLAGE OF RIVERSIDE,MUNI
34008,031090000,VILLAGE OF RIVERSIDE,MUNI
13029,031100000,VILLAGE OF ROBBINS,MUNI
13030,031100000,VILLAGE OF ROBBINS,MUNI
13053,031100000,VILLAGE OF ROBBINS,MUNI
13149,031100000,VILLAGE OF ROBBINS,MUNI
13150,031100000,VILLAGE OF ROBBINS,MUNI
39042,031100000,VILLAGE OF ROBBINS,MUNI
39097,031100000,VILLAGE OF ROBBINS,MUNI
39135,031100000,VILLAGE OF ROBBINS,MUNI
16006,031110000,CITY OF ROLLING MEADOWS,MUNI
16037,031110000,CITY OF ROLLING MEADOWS,MUNI
16053,031110000,CITY OF ROLLING MEADOWS,MUNI
16057,031110000,CITY OF ROLLING MEADOWS,MUNI
16058,031110000,CITY OF ROLLING MEADOWS,MUNI
16068,031110000,CITY OF ROLLING MEADOWS,MUNI
16069,031110000,CITY OF ROLLING MEADOWS,MUNI
16070,031110000,CITY OF ROLLING MEADOWS,MUNI
16121,031110000,CITY OF ROLLING MEADOWS,MUNI
16122,031110000,CITY OF ROLLING MEADOWS,MUNI
29015,031110000,CITY OF ROLLING MEADOWS,MUNI
29016,031110000,CITY OF ROLLING MEADOWS,MUNI
29029,031110000,CITY OF ROLLING MEADOWS,MUNI
29030,031110000,CITY OF ROLLING MEADOWS,MUNI
29041,031110000,CITY OF ROLLING MEADOWS,MUNI
29056,031110000,CITY OF ROLLING MEADOWS,MUNI
29061,031110000,CITY OF ROLLING MEADOWS,MUNI
29074,031110000,CITY OF ROLLING MEADOWS,MUNI
29125,031110000,CITY OF ROLLING MEADOWS,MUNI
29130,031110000,CITY OF ROLLING MEADOWS,MUNI
29137,031110000,CITY OF ROLLING MEADOWS,MUNI
29140,031110000,CITY OF ROLLING MEADOWS,MUNI
29143,031110000,CITY OF ROLLING MEADOWS,MUNI
29151,031110000,CITY OF ROLLING MEADOWS,MUNI
29156,031110000,CITY OF ROLLING MEADOWS,MUNI
29158,031110000,CITY OF ROLLING MEADOWS,MUNI
29162,031110000,CITY OF ROLLING MEADOWS,MUNI
35021,031110000,CITY OF ROLLING MEADOWS,MUNI
38131,031110000,CITY OF ROLLING MEADOWS,MUNI
16124,031110000,CITY OF ROLLING MEADOWS,MUNI
16125,031110000,CITY OF ROLLING MEADOWS,MUNI
16126,031110000,CITY OF ROLLING MEADOWS,MUNI
16129,031110000,CITY OF ROLLING MEADOWS,MUNI
35072,031110000,CITY OF ROLLING MEADOWS,MUNI
29163,031110000,CITY OF ROLLING MEADOWS,MUNI
29164,031110000,CITY OF ROLLING MEADOWS,MUNI
35076,031110000,CITY OF ROLLING MEADOWS,MUNI
35077,031110000,CITY OF ROLLING MEADOWS,MUNI
35083,031110000,CITY OF ROLLING MEADOWS,MUNI
16132,031110000,CITY OF ROLLING MEADOWS,MUNI
16133,031110000,CITY OF ROLLING MEADOWS,MUNI
16134,031110000,CITY OF ROLLING MEADOWS,MUNI
35089,031110000,CITY OF ROLLING MEADOWS,MUNI
35090,031110000,CITY OF ROLLING MEADOWS,MUNI
16139,031110000,CITY OF ROLLING MEADOWS,MUNI
16167,031110000,CITY OF ROLLING MEADOWS,MUNI
35007,031120000,VILLAGE OF ROSELLE,MUNI
35009,031120000,VILLAGE OF ROSELLE,MUNI
35012,031120000,VILLAGE OF ROSELLE,MUNI
35041,031120000,VILLAGE OF ROSELLE,MUNI
35042,031120000,VILLAGE OF ROSELLE,MUNI
35049,031120000,VILLAGE OF ROSELLE,MUNI
35055,031120000,VILLAGE OF ROSELLE,MUNI
35057,031120000,VILLAGE OF ROSELLE,MUNI
35098,031120000,VILLAGE OF ROSELLE,MUNI
35099,031120000,VILLAGE OF ROSELLE,MUNI
35100,031120000,VILLAGE OF ROSELLE,MUNI
20068,031130000,VILLAGE OF ROSEMONT,MUNI
20072,031130000,VILLAGE OF ROSEMONT,MUNI
20089,031130000,VILLAGE OF ROSEMONT,MUNI
20115,031130000,VILLAGE OF ROSEMONT,MUNI
20116,031130000,VILLAGE OF ROSEMONT,MUNI
20117,031130000,VILLAGE OF ROSEMONT,MUNI
20126,031130000,VILLAGE OF ROSEMONT,MUNI
20127,031130000,VILLAGE OF ROSEMONT,MUNI
20134,031130000,VILLAGE OF ROSEMONT,MUNI
20176,031130000,VILLAGE OF ROSEMONT,MUNI
20177,031130000,VILLAGE OF ROSEMONT,MUNI
22048,031130000,VILLAGE OF ROSEMONT,MUNI
22065,031130000,VILLAGE OF ROSEMONT,MUNI
22149,031130000,VILLAGE OF ROSEMONT,MUNI
22215,031130000,VILLAGE OF ROSEMONT,MUNI
20202,031130000,VILLAGE OF ROSEMONT,MUNI
20203,031130000,VILLAGE OF ROSEMONT,MUNI
20218,031130000,VILLAGE OF ROSEMONT,MUNI
20219,031130000,VILLAGE OF ROSEMONT,MUNI
20220,031130000,VILLAGE OF ROSEMONT,MUNI
20229,031130000,VILLAGE OF ROSEMONT,MUNI
22240,031130000,VILLAGE OF ROSEMONT,MUNI
22241,031130000,VILLAGE OF ROSEMONT,MUNI
22252,031130000,VILLAGE OF ROSEMONT,MUNI
22253,031130000,VILLAGE OF ROSEMONT,MUNI
20242,031130000,VILLAGE OF ROSEMONT,MUNI
20250,031130000,VILLAGE OF ROSEMONT,MUNI
20251,031130000,VILLAGE OF ROSEMONT,MUNI
20252,031130000,VILLAGE OF ROSEMONT,MUNI
20253,031130000,VILLAGE OF ROSEMONT,MUNI
22255,031130000,VILLAGE OF ROSEMONT,MUNI
22256,031130000,VILLAGE OF ROSEMONT,MUNI
22257,031130000,VILLAGE OF ROSEMONT,MUNI
22258,031130000,VILLAGE OF ROSEMONT,MUNI
20275,031130000,VILLAGE OF ROSEMONT,MUNI
22269,031130000,VILLAGE OF ROSEMONT,MUNI
12005,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12064,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12121,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12122,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12123,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12126,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12146,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12150,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12151,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12152,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12153,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12154,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12155,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12162,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12164,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12174,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12179,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12184,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12187,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12209,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12210,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12211,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12212,031140000,VILLAGE OF SAUK VILLAGE,MUNI
12214,031140000,VILLAGE OF SAUK VILLAGE,MUNI
16014,031150000,VILLAGE OF SCHAUMBURG,MUNI
16015,031150000,VILLAGE OF SCHAUMBURG,MUNI
16071,031150000,VILLAGE OF SCHAUMBURG,MUNI
18055,031150000,VILLAGE OF SCHAUMBURG,MUNI
29032,031150000,VILLAGE OF SCHAUMBURG,MUNI
29045,031150000,VILLAGE OF SCHAUMBURG,MUNI
29047,031150000,VILLAGE OF SCHAUMBURG,MUNI
35006,031150000,VILLAGE OF SCHAUMBURG,MUNI
35011,031150000,VILLAGE OF SCHAUMBURG,MUNI
35019,031150000,VILLAGE OF SCHAUMBURG,MUNI
35028,031150000,VILLAGE OF SCHAUMBURG,MUNI
35030,031150000,VILLAGE OF SCHAUMBURG,MUNI
35032,031150000,VILLAGE OF SCHAUMBURG,MUNI
35052,031150000,VILLAGE OF SCHAUMBURG,MUNI
35058,031150000,VILLAGE OF SCHAUMBURG,MUNI
35059,031150000,VILLAGE OF SCHAUMBURG,MUNI
35061,031150000,VILLAGE OF SCHAUMBURG,MUNI
35062,031150000,VILLAGE OF SCHAUMBURG,MUNI
35063,031150000,VILLAGE OF SCHAUMBURG,MUNI
35064,031150000,VILLAGE OF SCHAUMBURG,MUNI
35065,031150000,VILLAGE OF SCHAUMBURG,MUNI
35066,031150000,VILLAGE OF SCHAUMBURG,MUNI
35068,031150000,VILLAGE OF SCHAUMBURG,MUNI
35069,031150000,VILLAGE OF SCHAUMBURG,MUNI
35071,031150000,VILLAGE OF SCHAUMBURG,MUNI
35079,031150000,VILLAGE OF SCHAUMBURG,MUNI
35080,031150000,VILLAGE OF SCHAUMBURG,MUNI
35081,031150000,VILLAGE OF SCHAUMBURG,MUNI
35082,031150000,VILLAGE OF SCHAUMBURG,MUNI
29168,031150000,VILLAGE OF SCHAUMBURG,MUNI
29169,031150000,VILLAGE OF SCHAUMBURG,MUNI
35097,031150000,VILLAGE OF SCHAUMBURG,MUNI
29175,031150000,VILLAGE OF SCHAUMBURG,MUNI
29176,031150000,VILLAGE OF SCHAUMBURG,MUNI
29177,031150000,VILLAGE OF SCHAUMBURG,MUNI
35109,031150000,VILLAGE OF SCHAUMBURG,MUNI
35110,031150000,VILLAGE OF SCHAUMBURG,MUNI
35111,031150000,VILLAGE OF SCHAUMBURG,MUNI
35112,031150000,VILLAGE OF SCHAUMBURG,MUNI
35113,031150000,VILLAGE OF SCHAUMBURG,MUNI
18149,031150000,VILLAGE OF SCHAUMBURG,MUNI
29178,031150000,VILLAGE OF SCHAUMBURG,MUNI
29179,031150000,VILLAGE OF SCHAUMBURG,MUNI
35116,031150000,VILLAGE OF SCHAUMBURG,MUNI
35117,031150000,VILLAGE OF SCHAUMBURG,MUNI
35118,031150000,VILLAGE OF SCHAUMBURG,MUNI
35120,031150000,VILLAGE OF SCHAUMBURG,MUNI
35121,031150000,VILLAGE OF SCHAUMBURG,MUNI
18150,031150000,VILLAGE OF SCHAUMBURG,MUNI
20023,031160000,VILLAGE OF SCHILLER PARK,MUNI
20062,031160000,VILLAGE OF SCHILLER PARK,MUNI
20065,031160000,VILLAGE OF SCHILLER PARK,MUNI
20171,031160000,VILLAGE OF SCHILLER PARK,MUNI
20173,031160000,VILLAGE OF SCHILLER PARK,MUNI
20180,031160000,VILLAGE OF SCHILLER PARK,MUNI
20187,031160000,VILLAGE OF SCHILLER PARK,MUNI
20188,031160000,VILLAGE OF SCHILLER PARK,MUNI
20189,031160000,VILLAGE OF SCHILLER PARK,MUNI
20190,031160000,VILLAGE OF SCHILLER PARK,MUNI
20191,031160000,VILLAGE OF SCHILLER PARK,MUNI
20192,031160000,VILLAGE OF SCHILLER PARK,MUNI
20194,031160000,VILLAGE OF SCHILLER PARK,MUNI
20195,031160000,VILLAGE OF SCHILLER PARK,MUNI
20217,031160000,VILLAGE OF SCHILLER PARK,MUNI
20227,031160000,VILLAGE OF SCHILLER PARK,MUNI
20228,031160000,VILLAGE OF SCHILLER PARK,MUNI
20260,031160000,VILLAGE OF SCHILLER PARK,MUNI
20279,031160000,VILLAGE OF SCHILLER PARK,MUNI
24022,031170000,VILLAGE OF SKOKIE,MUNI
24023,031170000,VILLAGE OF SKOKIE,MUNI
24024,031170000,VILLAGE OF SKOKIE,MUNI
24025,031170000,VILLAGE OF SKOKIE,MUNI
24026,031170000,VILLAGE OF SKOKIE,MUNI
24027,031170000,VILLAGE OF SKOKIE,MUNI
24028,031170000,VILLAGE OF SKOKIE,MUNI
24029,031170000,VILLAGE OF SKOKIE,MUNI
24030,031170000,VILLAGE OF SKOKIE,MUNI
24040,031170000,VILLAGE OF SKOKIE,MUNI
24053,031170000,VILLAGE OF SKOKIE,MUNI
24054,031170000,VILLAGE OF SKOKIE,MUNI
24061,031170000,VILLAGE OF SKOKIE,MUNI
24064,031170000,VILLAGE OF SKOKIE,MUNI
24065,031170000,VILLAGE OF SKOKIE,MUNI
24066,031170000,VILLAGE OF SKOKIE,MUNI
24067,031170000,VILLAGE OF SKOKIE,MUNI
24068,031170000,VILLAGE OF SKOKIE,MUNI
24082,031170000,VILLAGE OF SKOKIE,MUNI
24083,031170000,VILLAGE OF SKOKIE,MUNI
24084,031170000,VILLAGE OF SKOKIE,MUNI
24085,031170000,VILLAGE OF SKOKIE,MUNI
24086,031170000,VILLAGE OF SKOKIE,MUNI
24089,031170000,VILLAGE OF SKOKIE,MUNI
24090,031170000,VILLAGE OF SKOKIE,MUNI
24091,031170000,VILLAGE OF SKOKIE,MUNI
24092,031170000,VILLAGE OF SKOKIE,MUNI
24109,031170000,VILLAGE OF SKOKIE,MUNI
24112,031170000,VILLAGE OF SKOKIE,MUNI
24113,031170000,VILLAGE OF SKOKIE,MUNI
24135,031170000,VILLAGE OF SKOKIE,MUNI
24136,031170000,VILLAGE OF SKOKIE,MUNI
24151,031170000,VILLAGE OF SKOKIE,MUNI
24152,031170000,VILLAGE OF SKOKIE,MUNI
10003,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10038,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10041,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10042,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10043,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10044,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10053,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10054,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10055,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10056,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10094,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10097,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10098,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10105,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10106,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10109,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10112,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10114,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10121,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
18099,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
29084,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
29085,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10123,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10124,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10125,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10126,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10127,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10128,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10129,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10130,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10131,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10132,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10133,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10134,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10135,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10136,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10139,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
10141,031180000,VILLAGE OF SOUTH BARRINGTON,MUNI
12023,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12024,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12032,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12074,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12120,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12140,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12166,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12167,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12199,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12200,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12201,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12221,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12227,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12229,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12234,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12235,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12236,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12238,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
12239,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNI
37015,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37033,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37057,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37058,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37059,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37060,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37064,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37080,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37098,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37114,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37115,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37126,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37127,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37131,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37132,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37133,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37134,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37140,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37185,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37210,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37211,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37220,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37221,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37222,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37223,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37254,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37270,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37271,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37272,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37277,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37279,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37281,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37282,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37283,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37295,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37306,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37307,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37308,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37327,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37328,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37334,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37335,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37336,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
37337,031200000,VILLAGE OF SOUTH HOLLAND,MUNI
12026,031210000,VILLAGE OF STEGER,MUNI
12135,031210000,VILLAGE OF STEGER,MUNI
12136,031210000,VILLAGE OF STEGER,MUNI
12137,031210000,VILLAGE OF STEGER,MUNI
12138,031210000,VILLAGE OF STEGER,MUNI
12141,031210000,VILLAGE OF STEGER,MUNI
12143,031210000,VILLAGE OF STEGER,MUNI
12183,031210000,VILLAGE OF STEGER,MUNI
12185,031210000,VILLAGE OF STEGER,MUNI
12225,031210000,VILLAGE OF STEGER,MUNI
12228,031210000,VILLAGE OF STEGER,MUNI
36012,031220000,VILLAGE OF STICKNEY,MUNI
36013,031220000,VILLAGE OF STICKNEY,MUNI
36014,031220000,VILLAGE OF STICKNEY,MUNI
36127,031220000,VILLAGE OF STICKNEY,MUNI
36128,031220000,VILLAGE OF STICKNEY,MUNI
36132,031220000,VILLAGE OF STICKNEY,MUNI
31019,031230000,VILLAGE OF STONE PARK,MUNI
31061,031230000,VILLAGE OF STONE PARK,MUNI
31100,031230000,VILLAGE OF STONE PARK,MUNI
31143,031230000,VILLAGE OF STONE PARK,MUNI
31158,031230000,VILLAGE OF STONE PARK,MUNI
31174,031230000,VILLAGE OF STONE PARK,MUNI
18014,031240000,VILLAGE OF STREAMWOOD,MUNI
18023,031240000,VILLAGE OF STREAMWOOD,MUNI
18033,031240000,VILLAGE OF STREAMWOOD,MUNI
18044,031240000,VILLAGE OF STREAMWOOD,MUNI
18060,031240000,VILLAGE OF STREAMWOOD,MUNI
18065,031240000,VILLAGE OF STREAMWOOD,MUNI
18069,031240000,VILLAGE OF STREAMWOOD,MUNI
18077,031240000,VILLAGE OF STREAMWOOD,MUNI
18079,031240000,VILLAGE OF STREAMWOOD,MUNI
18080,031240000,VILLAGE OF STREAMWOOD,MUNI
18081,031240000,VILLAGE OF STREAMWOOD,MUNI
18082,031240000,VILLAGE OF STREAMWOOD,MUNI
18083,031240000,VILLAGE OF STREAMWOOD,MUNI
18084,031240000,VILLAGE OF STREAMWOOD,MUNI
18086,031240000,VILLAGE OF STREAMWOOD,MUNI
18087,031240000,VILLAGE OF STREAMWOOD,MUNI
18091,031240000,VILLAGE OF STREAMWOOD,MUNI
18092,031240000,VILLAGE OF STREAMWOOD,MUNI
18095,031240000,VILLAGE OF STREAMWOOD,MUNI
18096,031240000,VILLAGE OF STREAMWOOD,MUNI
18098,031240000,VILLAGE OF STREAMWOOD,MUNI
18100,031240000,VILLAGE OF STREAMWOOD,MUNI
18104,031240000,VILLAGE OF STREAMWOOD,MUNI
18106,031240000,VILLAGE OF STREAMWOOD,MUNI
18107,031240000,VILLAGE OF STREAMWOOD,MUNI
18111,031240000,VILLAGE OF STREAMWOOD,MUNI
18112,031240000,VILLAGE OF STREAMWOOD,MUNI
18113,031240000,VILLAGE OF STREAMWOOD,MUNI
18116,031240000,VILLAGE OF STREAMWOOD,MUNI
18117,031240000,VILLAGE OF STREAMWOOD,MUNI
18118,031240000,VILLAGE OF STREAMWOOD,MUNI
18119,031240000,VILLAGE OF STREAMWOOD,MUNI
18120,031240000,VILLAGE OF STREAMWOOD,MUNI
18121,031240000,VILLAGE OF STREAMWOOD,MUNI
18125,031240000,VILLAGE OF STREAMWOOD,MUNI
18128,031240000,VILLAGE OF STREAMWOOD,MUNI
18129,031240000,VILLAGE OF STREAMWOOD,MUNI
18131,031240000,VILLAGE OF STREAMWOOD,MUNI
18132,031240000,VILLAGE OF STREAMWOOD,MUNI
18133,031240000,VILLAGE OF STREAMWOOD,MUNI
18135,031240000,VILLAGE OF STREAMWOOD,MUNI
18136,031240000,VILLAGE OF STREAMWOOD,MUNI
35003,031240000,VILLAGE OF STREAMWOOD,MUNI
18141,031240000,VILLAGE OF STREAMWOOD,MUNI
18151,031240000,VILLAGE OF STREAMWOOD,MUNI
21038,031250000,VILLAGE OF SUMMIT,MUNI
21039,031250000,VILLAGE OF SUMMIT,MUNI
21040,031250000,VILLAGE OF SUMMIT,MUNI
21053,031250000,VILLAGE OF SUMMIT,MUNI
21083,031250000,VILLAGE OF SUMMIT,MUNI
21153,031250000,VILLAGE OF SUMMIT,MUNI
21155,031250000,VILLAGE OF SUMMIT,MUNI
21186,031250000,VILLAGE OF SUMMIT,MUNI
21187,031250000,VILLAGE OF SUMMIT,MUNI
21188,031250000,VILLAGE OF SUMMIT,MUNI
21189,031250000,VILLAGE OF SUMMIT,MUNI
21190,031250000,VILLAGE OF SUMMIT,MUNI
21191,031250000,VILLAGE OF SUMMIT,MUNI
21213,031250000,VILLAGE OF SUMMIT,MUNI
21214,031250000,VILLAGE OF SUMMIT,MUNI
21227,031250000,VILLAGE OF SUMMIT,MUNI
21240,031250000,VILLAGE OF SUMMIT,MUNI
21241,031250000,VILLAGE OF SUMMIT,MUNI
21242,031250000,VILLAGE OF SUMMIT,MUNI
21246,031250000,VILLAGE OF SUMMIT,MUNI
21255,031250000,VILLAGE OF SUMMIT,MUNI
21258,031250000,VILLAGE OF SUMMIT,MUNI
21259,031250000,VILLAGE OF SUMMIT,MUNI
21260,031250000,VILLAGE OF SUMMIT,MUNI
21265,031250000,VILLAGE OF SUMMIT,MUNI
21266,031250000,VILLAGE OF SUMMIT,MUNI
21304,031250000,VILLAGE OF SUMMIT,MUNI
21318,031250000,VILLAGE OF SUMMIT,MUNI
37067,031260000,VILLAGE OF THORNTON,MUNI
37068,031260000,VILLAGE OF THORNTON,MUNI
37086,031260000,VILLAGE OF THORNTON,MUNI
37119,031260000,VILLAGE OF THORNTON,MUNI
37138,031260000,VILLAGE OF THORNTON,MUNI
37139,031260000,VILLAGE OF THORNTON,MUNI
37160,031260000,VILLAGE OF THORNTON,MUNI
37280,031260000,VILLAGE OF THORNTON,MUNI
37296,031260000,VILLAGE OF THORNTON,MUNI
37310,031260000,VILLAGE OF THORNTON,MUNI
37340,031260000,VILLAGE OF THORNTON,MUNI
13039,031270000,VILLAGE OF TINLEY PARK,MUNI
13040,031270000,VILLAGE OF TINLEY PARK,MUNI
13089,031270000,VILLAGE OF TINLEY PARK,MUNI
13098,031270000,VILLAGE OF TINLEY PARK,MUNI
13130,031270000,VILLAGE OF TINLEY PARK,MUNI
13139,031270000,VILLAGE OF TINLEY PARK,MUNI
13148,031270000,VILLAGE OF TINLEY PARK,MUNI
13151,031270000,VILLAGE OF TINLEY PARK,MUNI
13155,031270000,VILLAGE OF TINLEY PARK,MUNI
13156,031270000,VILLAGE OF TINLEY PARK,MUNI
13159,031270000,VILLAGE OF TINLEY PARK,MUNI
28013,031270000,VILLAGE OF TINLEY PARK,MUNI
28027,031270000,VILLAGE OF TINLEY PARK,MUNI
28036,031270000,VILLAGE OF TINLEY PARK,MUNI
28043,031270000,VILLAGE OF TINLEY PARK,MUNI
28048,031270000,VILLAGE OF TINLEY PARK,MUNI
28051,031270000,VILLAGE OF TINLEY PARK,MUNI
28056,031270000,VILLAGE OF TINLEY PARK,MUNI
28057,031270000,VILLAGE OF TINLEY PARK,MUNI
28066,031270000,VILLAGE OF TINLEY PARK,MUNI
28067,031270000,VILLAGE OF TINLEY PARK,MUNI
28072,031270000,VILLAGE OF TINLEY PARK,MUNI
28082,031270000,VILLAGE OF TINLEY PARK,MUNI
28086,031270000,VILLAGE OF TINLEY PARK,MUNI
